Country,Region,Date,Brand,Metric,Value,Grouping
UKR,all,2020-04-27,AwesomeInsurance,Unaided Awareness,65.21,all
UKR,all,2020-04-27,AwesomeInsurance,Aided Awareness,85.52,all
UKR,all,2020-04-27,CoolInsurance,Aided Awareness,86.76,all
UKR,all,2020-04-27,AwesomeInsurance,Consideration,31.83,all
UKR,all,2020-04-27,CoolInsurance,Penetration,30.12,all
UKR,all,2020-04-27,AwesomeInsurance,Penetration,35.84,all
UKR,all,2020-04-27,AwesomeInsurance,Purchase Intent,18.84,all
UKR,all,2020-04-27,CoolInsurance,Buzz,38.24,all
UKR,all,2020-04-27,AwesomeInsurance,Wom,23.43,all
UKR,all,2020-04-27,AwesomeInsurance,Recommendation,43.04,all
UKR,all,2020-04-27,AwesomeInsurance,Satisfaction,11.08,all
UKR,all,2020-04-27,AwesomeInsurance,Likability,30.98,all
UKR,all,2020-04-27,AwesomeInsurance,Quality,75.11,all
UKR,all,2020-04-27,CoolInsurance,Quality,79.54,all
UKR,all,2020-04-27,CoolInsurance,Impression,10.24,all
UKR,all,2020-04-27,AwesomeInsurance,Impression,11.22,all
UKR,all,2020-05-04,AwesomeInsurance,Unaided Awareness,51.35,all
UKR,all,2020-05-04,CoolInsurance,Unaided Awareness,59.11,all
UKR,all,2020-05-04,AwesomeInsurance,Aided Awareness,71.2,all
UKR,all,2020-05-04,AwesomeInsurance,Consideration,28.6,all
UKR,all,2020-05-04,CoolInsurance,Consideration,25.49,all
UKR,all,2020-05-04,AwesomeInsurance,Penetration,37.23,all
UKR,all,2020-05-04,CoolInsurance,Penetration,35.29,all
UKR,all,2020-05-04,CoolInsurance,Purchase Intent,18.6,all
UKR,all,2020-05-04,BestInsurance,Buzz,39.62,all
UKR,all,2020-05-04,AwesomeInsurance,Wom,25.85,all
UKR,all,2020-05-04,CoolInsurance,Recommendation,44.13,all
UKR,all,2020-05-04,AwesomeInsurance,Satisfaction,10.42,all
UKR,all,2020-05-04,CoolInsurance,Likability,37.97,all
UKR,all,2020-05-04,BestInsurance,Quality,86.18,all
UKR,all,2020-05-04,CoolInsurance,Quality,76.04,all
UKR,all,2020-05-04,BestInsurance,Impression,12.7,all
UKR,all,2020-05-04,AwesomeInsurance,Impression,11.85,all
UKR,all,2020-05-11,AwesomeInsurance,Unaided Awareness,59.5,all
UKR,all,2020-05-11,BestInsurance,Aided Awareness,73.97,all
UKR,all,2020-05-11,CoolInsurance,Aided Awareness,73.34,all
UKR,all,2020-05-11,BestInsurance,Consideration,28.66,all
UKR,all,2020-05-11,AwesomeInsurance,Consideration,27.56,all
UKR,all,2020-05-11,AwesomeInsurance,Penetration,34.73,all
UKR,all,2020-05-11,CoolInsurance,Penetration,39.01,all
UKR,all,2020-05-11,AwesomeInsurance,Purchase Intent,17.11,all
UKR,all,2020-05-11,BestInsurance,Buzz,31.91,all
UKR,all,2020-05-11,AwesomeInsurance,Wom,22.37,all
UKR,all,2020-05-11,AwesomeInsurance,Recommendation,45.83,all
UKR,all,2020-05-11,CoolInsurance,Satisfaction,10.6,all
UKR,all,2020-05-11,AwesomeInsurance,Satisfaction,12.28,all
UKR,all,2020-05-11,AwesomeInsurance,Likability,37.25,all
UKR,all,2020-05-11,AwesomeInsurance,Quality,85.04,all
UKR,all,2020-05-11,AwesomeInsurance,Impression,12.78,all
UKR,all,2020-05-18,AwesomeInsurance,Unaided Awareness,52.66,all
UKR,all,2020-05-18,BestInsurance,Aided Awareness,81.96,all
UKR,all,2020-05-18,AwesomeInsurance,Aided Awareness,83.77,all
UKR,all,2020-05-18,BestInsurance,Consideration,27.98,all
UKR,all,2020-05-18,AwesomeInsurance,Consideration,29.26,all
UKR,all,2020-05-18,CoolInsurance,Penetration,31.23,all
UKR,all,2020-05-18,AwesomeInsurance,Penetration,32.86,all
UKR,all,2020-05-18,AwesomeInsurance,Purchase Intent,18.4,all
UKR,all,2020-05-18,BestInsurance,Buzz,39.23,all
UKR,all,2020-05-18,BestInsurance,Wom,23.02,all
UKR,all,2020-05-18,AwesomeInsurance,Recommendation,42.45,all
UKR,all,2020-05-18,AwesomeInsurance,Satisfaction,12.55,all
UKR,all,2020-05-18,AwesomeInsurance,Likability,35.08,all
UKR,all,2020-05-18,CoolInsurance,Quality,84.74,all
UKR,all,2020-05-18,AwesomeInsurance,Impression,10.1,all
UKR,all,2020-05-18,CoolInsurance,Impression,10.23,all
UKR,all,2020-05-25,CoolInsurance,Unaided Awareness,60.7,all
UKR,all,2020-05-25,AwesomeInsurance,Unaided Awareness,54.06,all
UKR,all,2020-05-25,CoolInsurance,Aided Awareness,78.4,all
UKR,all,2020-05-25,AwesomeInsurance,Consideration,29.91,all
UKR,all,2020-05-25,AwesomeInsurance,Penetration,30.59,all
UKR,all,2020-05-25,BestInsurance,Penetration,35.36,all
UKR,all,2020-05-25,CoolInsurance,Purchase Intent,20.92,all
UKR,all,2020-05-25,AwesomeInsurance,Buzz,35.4,all
UKR,all,2020-05-25,AwesomeInsurance,Wom,21.92,all
UKR,all,2020-05-25,AwesomeInsurance,Recommendation,51.4,all
UKR,all,2020-05-25,CoolInsurance,Satisfaction,12.3,all
UKR,all,2020-05-25,AwesomeInsurance,Satisfaction,10.75,all
UKR,all,2020-05-25,AwesomeInsurance,Likability,35.46,all
UKR,all,2020-05-25,CoolInsurance,Quality,84.39,all
UKR,all,2020-05-25,AwesomeInsurance,Impression,12.49,all
UKR,all,2020-06-01,AwesomeInsurance,Unaided Awareness,54.86,all
UKR,all,2020-06-01,AwesomeInsurance,Aided Awareness,79.16,all
UKR,all,2020-06-01,AwesomeInsurance,Consideration,30.84,all
UKR,all,2020-06-01,CoolInsurance,Consideration,28.34,all
UKR,all,2020-06-01,AwesomeInsurance,Penetration,39.29,all
UKR,all,2020-06-01,CoolInsurance,Penetration,32.04,all
UKR,all,2020-06-01,AwesomeInsurance,Purchase Intent,20.89,all
UKR,all,2020-06-01,AwesomeInsurance,Buzz,39.35,all
UKR,all,2020-06-01,CoolInsurance,Wom,20.3,all
UKR,all,2020-06-01,AwesomeInsurance,Recommendation,53.16,all
UKR,all,2020-06-01,AwesomeInsurance,Satisfaction,11.97,all
UKR,all,2020-06-01,CoolInsurance,Satisfaction,13.16,all
UKR,all,2020-06-01,AwesomeInsurance,Likability,32.4,all
UKR,all,2020-06-01,AwesomeInsurance,Quality,76.76,all
UKR,all,2020-06-01,CoolInsurance,Impression,10.84,all
UKR,all,2020-06-01,AwesomeInsurance,Impression,10.97,all
UKR,all,2020-06-08,CoolInsurance,Unaided Awareness,53.43,all
UKR,all,2020-06-08,AwesomeInsurance,Unaided Awareness,58.56,all
UKR,all,2020-06-08,AwesomeInsurance,Aided Awareness,85.4,all
UKR,all,2020-06-08,CoolInsurance,Consideration,29.78,all
UKR,all,2020-06-08,AwesomeInsurance,Consideration,32.66,all
UKR,all,2020-06-08,CoolInsurance,Penetration,33.23,all
UKR,all,2020-06-08,AwesomeInsurance,Penetration,32.02,all
UKR,all,2020-06-08,AwesomeInsurance,Purchase Intent,20.43,all
UKR,all,2020-06-08,CoolInsurance,Buzz,30.45,all
UKR,all,2020-06-08,AwesomeInsurance,Wom,24.5,all
UKR,all,2020-06-08,AwesomeInsurance,Recommendation,52.01,all
UKR,all,2020-06-08,AwesomeInsurance,Satisfaction,12.16,all
UKR,all,2020-06-08,CoolInsurance,Likability,34.29,all
UKR,all,2020-06-08,CoolInsurance,Quality,92.84,all
UKR,all,2020-06-08,AwesomeInsurance,Impression,12.95,all
UKR,all,2020-06-08,CoolInsurance,Impression,10.36,all
UKR,all,2020-06-15,CoolInsurance,Unaided Awareness,52.29,all
UKR,all,2020-06-15,AwesomeInsurance,Aided Awareness,88.57,all
UKR,all,2020-06-15,CoolInsurance,Consideration,32.06,all
UKR,all,2020-06-15,AwesomeInsurance,Consideration,32.27,all
UKR,all,2020-06-15,AwesomeInsurance,Penetration,33.99,all
UKR,all,2020-06-15,CoolInsurance,Penetration,34.68,all
UKR,all,2020-06-15,CoolInsurance,Purchase Intent,17.73,all
UKR,all,2020-06-15,CoolInsurance,Buzz,37.56,all
UKR,all,2020-06-15,CoolInsurance,Wom,24.91,all
UKR,all,2020-06-15,AwesomeInsurance,Recommendation,40.85,all
UKR,all,2020-06-15,CoolInsurance,Satisfaction,12.58,all
UKR,all,2020-06-15,AwesomeInsurance,Satisfaction,12.52,all
UKR,all,2020-06-15,AwesomeInsurance,Likability,30.64,all
UKR,all,2020-06-15,CoolInsurance,Quality,89.27,all
UKR,all,2020-06-15,AwesomeInsurance,Quality,82.61,all
UKR,all,2020-06-15,CoolInsurance,Impression,10.08,all
UKR,all,2020-06-15,AwesomeInsurance,Impression,11.76,all
UKR,all,2020-06-22,BestInsurance,Unaided Awareness,65.69,all
UKR,all,2020-06-22,AwesomeInsurance,Unaided Awareness,54.61,all
UKR,all,2020-06-22,CoolInsurance,Aided Awareness,88.57,all
UKR,all,2020-06-22,AwesomeInsurance,Consideration,26.75,all
UKR,all,2020-06-22,CoolInsurance,Consideration,30.6,all
UKR,all,2020-06-22,AwesomeInsurance,Penetration,33.24,all
UKR,all,2020-06-22,BestInsurance,Penetration,38.28,all
UKR,all,2020-06-22,CoolInsurance,Penetration,32.09,all
UKR,all,2020-06-22,AwesomeInsurance,Purchase Intent,16.76,all
UKR,all,2020-06-22,AwesomeInsurance,Buzz,36.82,all
UKR,all,2020-06-22,CoolInsurance,Wom,24.03,all
UKR,all,2020-06-22,CoolInsurance,Recommendation,51.2,all
UKR,all,2020-06-22,AwesomeInsurance,Satisfaction,10.2,all
UKR,all,2020-06-22,AwesomeInsurance,Likability,31.56,all
UKR,all,2020-06-22,AwesomeInsurance,Quality,72.26,all
UKR,all,2020-06-22,CoolInsurance,Quality,93.06,all
UKR,all,2020-06-22,AwesomeInsurance,Impression,12.85,all
UKR,all,2020-06-22,CoolInsurance,Impression,13.19,all
UKR,all,2020-06-29,BestInsurance,Unaided Awareness,57.02,all
UKR,all,2020-06-29,CoolInsurance,Unaided Awareness,58.14,all
UKR,all,2020-06-29,AwesomeInsurance,Aided Awareness,76.28,all
UKR,all,2020-06-29,AwesomeInsurance,Consideration,32.3,all
UKR,all,2020-06-29,AwesomeInsurance,Penetration,32.2,all
UKR,all,2020-06-29,AwesomeInsurance,Purchase Intent,17.72,all
UKR,all,2020-06-29,AwesomeInsurance,Buzz,37.98,all
UKR,all,2020-06-29,AwesomeInsurance,Wom,22.92,all
UKR,all,2020-06-29,CoolInsurance,Recommendation,50.85,all
UKR,all,2020-06-29,AwesomeInsurance,Satisfaction,10.23,all
UKR,all,2020-06-29,BestInsurance,Satisfaction,13.15,all
UKR,all,2020-06-29,AwesomeInsurance,Likability,30.99,all
UKR,all,2020-06-29,AwesomeInsurance,Quality,71.9,all
UKR,all,2020-06-29,CoolInsurance,Quality,92.59,all
UKR,all,2020-06-29,CoolInsurance,Impression,10.4,all
UKR,all,2020-06-29,AwesomeInsurance,Impression,13.1,all
UKR,all,2020-07-06,AwesomeInsurance,Unaided Awareness,58.19,all
UKR,all,2020-07-06,CoolInsurance,Aided Awareness,70.42,all
UKR,all,2020-07-06,BestInsurance,Aided Awareness,77.21,all
UKR,all,2020-07-06,AwesomeInsurance,Consideration,26.96,all
UKR,all,2020-07-06,AwesomeInsurance,Penetration,32.43,all
UKR,all,2020-07-06,CoolInsurance,Penetration,37.79,all
UKR,all,2020-07-06,CoolInsurance,Purchase Intent,19.95,all
UKR,all,2020-07-06,CoolInsurance,Buzz,33.04,all
UKR,all,2020-07-06,AwesomeInsurance,Wom,25.45,all
UKR,all,2020-07-06,AwesomeInsurance,Recommendation,42.14,all
UKR,all,2020-07-06,AwesomeInsurance,Satisfaction,12.16,all
UKR,all,2020-07-06,CoolInsurance,Likability,37.5,all
UKR,all,2020-07-06,BestInsurance,Quality,81.34,all
UKR,all,2020-07-06,AwesomeInsurance,Quality,74.1,all
UKR,all,2020-07-06,AwesomeInsurance,Impression,10.78,all
UKR,all,2020-07-13,AwesomeInsurance,Unaided Awareness,61.71,all
UKR,all,2020-07-13,AwesomeInsurance,Aided Awareness,78.27,all
UKR,all,2020-07-13,CoolInsurance,Consideration,27.15,all
UKR,all,2020-07-13,AwesomeInsurance,Consideration,30.09,all
UKR,all,2020-07-13,CoolInsurance,Penetration,31.79,all
UKR,all,2020-07-13,AwesomeInsurance,Penetration,31.02,all
UKR,all,2020-07-13,AwesomeInsurance,Purchase Intent,17.8,all
UKR,all,2020-07-13,BestInsurance,Buzz,37.98,all
UKR,all,2020-07-13,CoolInsurance,Wom,23.63,all
UKR,all,2020-07-13,AwesomeInsurance,Recommendation,51.51,all
UKR,all,2020-07-13,CoolInsurance,Satisfaction,10.39,all
UKR,all,2020-07-13,AwesomeInsurance,Satisfaction,13.31,all
UKR,all,2020-07-13,CoolInsurance,Likability,39.19,all
UKR,all,2020-07-13,BestInsurance,Quality,73.66,all
UKR,all,2020-07-13,AwesomeInsurance,Quality,82.31,all
UKR,all,2020-07-13,AwesomeInsurance,Impression,10.2,all
UKR,all,2020-07-20,AwesomeInsurance,Unaided Awareness,58.71,all
UKR,all,2020-07-20,CoolInsurance,Aided Awareness,87.55,all
UKR,all,2020-07-20,AwesomeInsurance,Aided Awareness,84.76,all
UKR,all,2020-07-20,AwesomeInsurance,Consideration,31.07,all
UKR,all,2020-07-20,CoolInsurance,Consideration,32.54,all
UKR,all,2020-07-20,AwesomeInsurance,Penetration,39.83,all
UKR,all,2020-07-20,BestInsurance,Penetration,34.74,all
UKR,all,2020-07-20,CoolInsurance,Penetration,36.57,all
UKR,all,2020-07-20,CoolInsurance,Purchase Intent,18.79,all
UKR,all,2020-07-20,AwesomeInsurance,Buzz,31.6,all
UKR,all,2020-07-20,BestInsurance,Wom,22.41,all
UKR,all,2020-07-20,AwesomeInsurance,Recommendation,43.09,all
UKR,all,2020-07-20,AwesomeInsurance,Satisfaction,11.09,all
UKR,all,2020-07-20,CoolInsurance,Satisfaction,11.46,all
UKR,all,2020-07-20,CoolInsurance,Likability,36.04,all
UKR,all,2020-07-20,AwesomeInsurance,Quality,81.9,all
UKR,all,2020-07-20,AwesomeInsurance,Impression,11.03,all
UKR,all,2020-07-27,BestInsurance,Unaided Awareness,56.31,all
UKR,all,2020-07-27,AwesomeInsurance,Unaided Awareness,65.94,all
UKR,all,2020-07-27,AwesomeInsurance,Aided Awareness,93.0,all
UKR,all,2020-07-27,CoolInsurance,Consideration,32.62,all
UKR,all,2020-07-27,AwesomeInsurance,Consideration,30.55,all
UKR,all,2020-07-27,CoolInsurance,Penetration,35.93,all
UKR,all,2020-07-27,BestInsurance,Penetration,36.23,all
UKR,all,2020-07-27,AwesomeInsurance,Penetration,33.01,all
UKR,all,2020-07-27,AwesomeInsurance,Purchase Intent,22.0,all
UKR,all,2020-07-27,AwesomeInsurance,Buzz,33.05,all
UKR,all,2020-07-27,BestInsurance,Wom,20.84,all
UKR,all,2020-07-27,AwesomeInsurance,Recommendation,46.67,all
UKR,all,2020-07-27,AwesomeInsurance,Satisfaction,12.74,all
UKR,all,2020-07-27,AwesomeInsurance,Likability,33.04,all
UKR,all,2020-07-27,AwesomeInsurance,Quality,86.52,all
UKR,all,2020-07-27,CoolInsurance,Quality,76.59,all
UKR,all,2020-07-27,AwesomeInsurance,Impression,11.46,all
UKR,all,2020-08-03,AwesomeInsurance,Unaided Awareness,55.21,all
UKR,all,2020-08-03,AwesomeInsurance,Aided Awareness,70.97,all
UKR,all,2020-08-03,AwesomeInsurance,Consideration,31.05,all
UKR,all,2020-08-03,CoolInsurance,Consideration,30.48,all
UKR,all,2020-08-03,CoolInsurance,Penetration,34.55,all
UKR,all,2020-08-03,AwesomeInsurance,Penetration,37.91,all
UKR,all,2020-08-03,BestInsurance,Penetration,31.72,all
UKR,all,2020-08-03,BestInsurance,Purchase Intent,19.38,all
UKR,all,2020-08-03,CoolInsurance,Buzz,33.68,all
UKR,all,2020-08-03,CoolInsurance,Wom,24.59,all
UKR,all,2020-08-03,BestInsurance,Recommendation,50.44,all
UKR,all,2020-08-03,CoolInsurance,Satisfaction,10.56,all
UKR,all,2020-08-03,AwesomeInsurance,Satisfaction,10.69,all
UKR,all,2020-08-03,CoolInsurance,Likability,31.3,all
UKR,all,2020-08-03,CoolInsurance,Quality,92.14,all
UKR,all,2020-08-03,CoolInsurance,Impression,12.99,all
UKR,all,2020-08-03,AwesomeInsurance,Impression,11.15,all
UKR,all,2020-08-10,CoolInsurance,Unaided Awareness,63.97,all
UKR,all,2020-08-10,AwesomeInsurance,Unaided Awareness,58.43,all
UKR,all,2020-08-10,AwesomeInsurance,Aided Awareness,92.53,all
UKR,all,2020-08-10,BestInsurance,Consideration,30.34,all
UKR,all,2020-08-10,AwesomeInsurance,Consideration,27.73,all
UKR,all,2020-08-10,AwesomeInsurance,Penetration,39.59,all
UKR,all,2020-08-10,CoolInsurance,Penetration,35.8,all
UKR,all,2020-08-10,CoolInsurance,Purchase Intent,21.06,all
UKR,all,2020-08-10,CoolInsurance,Buzz,33.72,all
UKR,all,2020-08-10,AwesomeInsurance,Wom,21.74,all
UKR,all,2020-08-10,CoolInsurance,Recommendation,44.78,all
UKR,all,2020-08-10,AwesomeInsurance,Satisfaction,10.17,all
UKR,all,2020-08-10,CoolInsurance,Likability,35.87,all
UKR,all,2020-08-10,BestInsurance,Quality,90.1,all
UKR,all,2020-08-10,AwesomeInsurance,Quality,91.92,all
UKR,all,2020-08-10,AwesomeInsurance,Impression,12.47,all
UKR,all,2020-08-10,CoolInsurance,Impression,12.63,all
UKR,all,2020-08-17,BestInsurance,Unaided Awareness,66.56,all
UKR,all,2020-08-17,CoolInsurance,Unaided Awareness,62.55,all
UKR,all,2020-08-17,CoolInsurance,Aided Awareness,85.29,all
UKR,all,2020-08-17,BestInsurance,Aided Awareness,88.89,all
UKR,all,2020-08-17,AwesomeInsurance,Consideration,29.58,all
UKR,all,2020-08-17,CoolInsurance,Penetration,32.93,all
UKR,all,2020-08-17,BestInsurance,Penetration,34.49,all
UKR,all,2020-08-17,AwesomeInsurance,Penetration,33.76,all
UKR,all,2020-08-17,AwesomeInsurance,Purchase Intent,18.53,all
UKR,all,2020-08-17,CoolInsurance,Buzz,33.47,all
UKR,all,2020-08-17,AwesomeInsurance,Wom,23.35,all
UKR,all,2020-08-17,AwesomeInsurance,Recommendation,51.98,all
UKR,all,2020-08-17,AwesomeInsurance,Satisfaction,12.33,all
UKR,all,2020-08-17,AwesomeInsurance,Likability,36.22,all
UKR,all,2020-08-17,CoolInsurance,Quality,73.8,all
UKR,all,2020-08-17,AwesomeInsurance,Quality,74.37,all
UKR,all,2020-08-17,CoolInsurance,Impression,10.94,all
UKR,all,2020-08-17,AwesomeInsurance,Impression,12.16,all
UKR,all,2020-08-24,AwesomeInsurance,Unaided Awareness,63.61,all
UKR,all,2020-08-24,AwesomeInsurance,Aided Awareness,83.65,all
UKR,all,2020-08-24,CoolInsurance,Aided Awareness,88.0,all
UKR,all,2020-08-24,AwesomeInsurance,Consideration,31.89,all
UKR,all,2020-08-24,CoolInsurance,Consideration,31.69,all
UKR,all,2020-08-24,CoolInsurance,Penetration,39.13,all
UKR,all,2020-08-24,AwesomeInsurance,Penetration,39.05,all
UKR,all,2020-08-24,AwesomeInsurance,Purchase Intent,21.13,all
UKR,all,2020-08-24,CoolInsurance,Buzz,35.07,all
UKR,all,2020-08-24,BestInsurance,Wom,26.15,all
UKR,all,2020-08-24,AwesomeInsurance,Recommendation,49.8,all
UKR,all,2020-08-24,CoolInsurance,Satisfaction,11.01,all
UKR,all,2020-08-24,AwesomeInsurance,Likability,39.17,all
UKR,all,2020-08-24,AwesomeInsurance,Quality,89.72,all
UKR,all,2020-08-24,AwesomeInsurance,Impression,12.83,all
UKR,all,2020-08-31,CoolInsurance,Unaided Awareness,65.79,all
UKR,all,2020-08-31,AwesomeInsurance,Aided Awareness,82.47,all
UKR,all,2020-08-31,CoolInsurance,Aided Awareness,82.53,all
UKR,all,2020-08-31,CoolInsurance,Consideration,30.44,all
UKR,all,2020-08-31,AwesomeInsurance,Consideration,33.25,all
UKR,all,2020-08-31,CoolInsurance,Penetration,36.95,all
UKR,all,2020-08-31,AwesomeInsurance,Penetration,32.23,all
UKR,all,2020-08-31,CoolInsurance,Purchase Intent,17.25,all
UKR,all,2020-08-31,AwesomeInsurance,Buzz,34.05,all
UKR,all,2020-08-31,CoolInsurance,Wom,26.41,all
UKR,all,2020-08-31,BestInsurance,Recommendation,46.89,all
UKR,all,2020-08-31,AwesomeInsurance,Satisfaction,10.56,all
UKR,all,2020-08-31,CoolInsurance,Likability,33.84,all
UKR,all,2020-08-31,AwesomeInsurance,Quality,81.12,all
UKR,all,2020-08-31,CoolInsurance,Impression,11.95,all
UKR,all,2020-09-07,AwesomeInsurance,Unaided Awareness,55.58,all
UKR,all,2020-09-07,AwesomeInsurance,Aided Awareness,82.84,all
UKR,all,2020-09-07,CoolInsurance,Aided Awareness,92.4,all
UKR,all,2020-09-07,AwesomeInsurance,Consideration,28.49,all
UKR,all,2020-09-07,BestInsurance,Consideration,27.42,all
UKR,all,2020-09-07,AwesomeInsurance,Penetration,39.12,all
UKR,all,2020-09-07,CoolInsurance,Penetration,37.68,all
UKR,all,2020-09-07,BestInsurance,Penetration,37.28,all
UKR,all,2020-09-07,AwesomeInsurance,Purchase Intent,22.22,all
UKR,all,2020-09-07,AwesomeInsurance,Buzz,39.63,all
UKR,all,2020-09-07,AwesomeInsurance,Wom,24.82,all
UKR,all,2020-09-07,CoolInsurance,Recommendation,51.4,all
UKR,all,2020-09-07,CoolInsurance,Satisfaction,12.5,all
UKR,all,2020-09-07,AwesomeInsurance,Satisfaction,11.49,all
UKR,all,2020-09-07,CoolInsurance,Likability,34.92,all
UKR,all,2020-09-07,AwesomeInsurance,Quality,77.74,all
UKR,all,2020-09-07,BestInsurance,Quality,72.0,all
UKR,all,2020-09-07,CoolInsurance,Impression,10.64,all
UKR,all,2020-09-14,AwesomeInsurance,Unaided Awareness,56.78,all
UKR,all,2020-09-14,AwesomeInsurance,Aided Awareness,84.59,all
UKR,all,2020-09-14,AwesomeInsurance,Consideration,26.69,all
UKR,all,2020-09-14,CoolInsurance,Consideration,26.82,all
UKR,all,2020-09-14,AwesomeInsurance,Penetration,30.17,all
UKR,all,2020-09-14,AwesomeInsurance,Purchase Intent,21.1,all
UKR,all,2020-09-14,AwesomeInsurance,Buzz,35.52,all
UKR,all,2020-09-14,AwesomeInsurance,Wom,25.47,all
UKR,all,2020-09-14,AwesomeInsurance,Recommendation,50.58,all
UKR,all,2020-09-14,AwesomeInsurance,Satisfaction,10.16,all
UKR,all,2020-09-14,BestInsurance,Satisfaction,12.78,all
UKR,all,2020-09-14,AwesomeInsurance,Likability,35.13,all
UKR,all,2020-09-14,AwesomeInsurance,Quality,78.7,all
UKR,all,2020-09-14,CoolInsurance,Impression,10.81,all
UKR,all,2020-09-14,AwesomeInsurance,Impression,10.12,all
UKR,all,2020-09-21,AwesomeInsurance,Unaided Awareness,62.18,all
UKR,all,2020-09-21,BestInsurance,Unaided Awareness,62.12,all
UKR,all,2020-09-21,BestInsurance,Aided Awareness,89.06,all
UKR,all,2020-09-21,AwesomeInsurance,Aided Awareness,78.29,all
UKR,all,2020-09-21,CoolInsurance,Consideration,30.31,all
UKR,all,2020-09-21,AwesomeInsurance,Consideration,27.26,all
UKR,all,2020-09-21,AwesomeInsurance,Penetration,30.59,all
UKR,all,2020-09-21,CoolInsurance,Penetration,38.54,all
UKR,all,2020-09-21,CoolInsurance,Purchase Intent,17.45,all
UKR,all,2020-09-21,CoolInsurance,Buzz,37.58,all
UKR,all,2020-09-21,AwesomeInsurance,Wom,24.72,all
UKR,all,2020-09-21,AwesomeInsurance,Recommendation,48.49,all
UKR,all,2020-09-21,CoolInsurance,Satisfaction,12.98,all
UKR,all,2020-09-21,AwesomeInsurance,Satisfaction,13.31,all
UKR,all,2020-09-21,CoolInsurance,Likability,35.44,all
UKR,all,2020-09-21,CoolInsurance,Quality,88.49,all
UKR,all,2020-09-21,AwesomeInsurance,Quality,72.21,all
UKR,all,2020-09-21,CoolInsurance,Impression,11.07,all
UKR,all,2020-09-21,AwesomeInsurance,Impression,10.34,all
UKR,all,2020-09-28,AwesomeInsurance,Unaided Awareness,50.87,all
UKR,all,2020-09-28,CoolInsurance,Aided Awareness,87.48,all
UKR,all,2020-09-28,AwesomeInsurance,Consideration,28.87,all
UKR,all,2020-09-28,CoolInsurance,Consideration,31.99,all
UKR,all,2020-09-28,BestInsurance,Penetration,36.19,all
UKR,all,2020-09-28,CoolInsurance,Penetration,34.45,all
UKR,all,2020-09-28,AwesomeInsurance,Penetration,31.47,all
UKR,all,2020-09-28,AwesomeInsurance,Purchase Intent,19.49,all
UKR,all,2020-09-28,AwesomeInsurance,Buzz,33.29,all
UKR,all,2020-09-28,CoolInsurance,Wom,24.12,all
UKR,all,2020-09-28,CoolInsurance,Recommendation,50.33,all
UKR,all,2020-09-28,AwesomeInsurance,Satisfaction,11.73,all
UKR,all,2020-09-28,CoolInsurance,Satisfaction,13.31,all
UKR,all,2020-09-28,CoolInsurance,Likability,35.75,all
UKR,all,2020-09-28,AwesomeInsurance,Quality,73.46,all
UKR,all,2020-09-28,CoolInsurance,Quality,82.5,all
UKR,all,2020-09-28,CoolInsurance,Impression,10.26,all
UKR,all,2020-09-28,AwesomeInsurance,Impression,12.57,all
